date	latitude	longitude	suicide	attacktype1	targtype1	weaptype1	nkill	nwound	iyear	imonth	iday	provstate
22/09/2010	34.009667	71.579994	0	3	8	6	0	0	2010	09	22	Khyber Pakhtunkhwa
22/09/2010	34.009667	71.579994	0	3	8	6	0	0	2010	09	22	Khyber Pakhtunkhwa
25/09/2010	29.395681	71.676924	0	2	14	5	2	7	2010	09	25	Punjab
26/09/2010	33.69305	71.497244	0	2	17	5	1	0	2010	09	26	Federally Administered Tribal Areas
26/09/2010	30.182125	67.000517	0	3	14	6	0	5	2010	09	26	Balochistan
29/09/2010	25.037238	66.878216	0	3	8	6	0	3	2010	09	29	Balochistan
29/09/2010	32.60665	70.929335	0	6	8	13	0	0	2010	09	29	Khyber Pakhtunkhwa
30/09/2010	34.565494	71.477429	0	3	8	6	0	0	2010	09	30	Federally Administered Tribal Areas
01/10/2010	30.182125	67.000517	0	2	3	5	0	3	2010	10	0	Balochistan
01/10/2010	27.954875	68.638935	0	7	4	8	3	0	2010	10	01	Balochistan
02/10/2010	34.9655922	71.8220043	0	2	14	5	1	0	2010	10	01	Sindh
03/10/2010	34.856902	71.429936	0	3	8	6	0	0	2010	10	02	Khyber Pakhtunkhwa
03/10/2010	34.565494	71.477429	0	3	8	6	0	0	2010	10	03	Federally Administered Tribal Areas
03/10/2010	32.690393	69.833593	0	9	17	13	3	0	2010	10	03	Federally Administered Tribal Areas
03/10/2010	32.974638	70.14558	0	2	14	5	3	0	2010	10	03	Federally Administered Tribal Areas
03/10/2010	24.89505	67.066312	0	9	2	13	2	0	2010	10	03	Federally Administered Tribal Areas
04/10/2010	34.856902	71.429936	0	3	8	6	0	0	2010	10	03	Sindh
04/10/2010	33.600399	73.043426	0	2	4	5	12	0	2010	10	04	Federally Administered Tribal Areas
07/10/2010	24.853185	67.016672	1	3	14	6	9	64	2010	10	04	Punjab
09/10/2010	34.574856	71.276081	0	3	8	6	0	0	2010	10	07	Sindh
09/10/2010	34.574856	71.276081	0	3	8	6	0	0	2010	10	09	Federally Administered Tribal Areas
09/10/2010	34.574856	71.276081	0	3	8	6	0	0	2010	10	09	Federally Administered Tribal Areas
11/10/2010	34.009667	71.579994	0	3	19	6	0	0	2010	10	09	Federally Administered Tribal Areas
12/10/2010	34.565494	71.477429	0	3	8	6	0	0	2010	10	11	Khyber Pakhtunkhwa
13/10/2010	29.021807	66.587648	0	2	2	5	1	0	2010	10	12	Federally Administered Tribal Areas
13/10/2010	34.565494	71.477429	0	2	3	5	3	0	2010	10	13	Balochistan
13/10/2010	29.395681	71.676924	0	2	3	5	0	0	2010	10	13	Federally Administered Tribal Areas
14/10/2010	34.092983	71.14528	0	3	15	6	0	0	2010	10	13	Punjab
14/10/2010	34.009667	71.579994	0	2	15	5	1	0	2010	10	14	Federally Administered Tribal Areas
14/10/2010	24.95	66.966667	0	2	2	5	1	0	2010	10	14	Khyber Pakhtunkhwa
14/10/2010	24.942563	67.024119	0	2	2	5	1	0	2010	10	14	Sindh
15/10/2010	27.80451	66.614133	0	6	14	5	1	0	2010	10	14	Sindh
16/10/2010	34.009667	71.579994	0	3	8	6	0	0	2010	10	16	Khyber Pakhtunkhwa
17/10/2010	33.533541	71.057467	0	1	14	5	1	0	2010	10	17	Khyber Pakhtunkhwa
17/10/2010	33.697271	71.144852	0	2	17	9	2	0	2010	10	17	Federally Administered Tribal Areas
18/10/2010	31.554606	74.357158	0	3	14	6	0	0	2010	10	18	Punjab
20/10/2010	32.998617	70.067081	0	9	14	13	1	0	2010	10	20	Federally Administered Tribal Areas
21/10/2010	33.533541	71.057467	0	2	2	5	1	0	2010	10	21	Khyber Pakhtunkhwa
22/10/2010	33.921926	71.462577	0	3	8	6	0	0	2010	10	22	Khyber Pakhtunkhwa
22/10/2010	33.708988	73.053857	0	2	1	5	1	5	2010	10	22	Islamabad Capital Territory
22/10/2010	34.009667	71.579994	0	3	15	6	5	22	2010	10	22	Khyber Pakhtunkhwa
25/10/2010	32.984995	70.606944	0	3	8	6	0	0	2010	10	25	Khyber Pakhtunkhwa
25/10/2010	32.984995	70.606944	0	3	8	6	0	0	2010	10	25	Khyber Pakhtunkhwa
25/10/2010	26.004167	63.060556	0	6	10	5	2	0	2010	10	25	Balochistan
25/10/2010	31.35	69.45	0	1	2	5	1	0	2010	10	25	Balochistan
25/10/2010	34.856902	71.429936	0	2	14	5	1	0	2010	10	25	Federally Administered Tribal Areas
25/10/2010	33.697271	71.144852	0	3	17	6	3	2	2010	10	25	Federally Administered Tribal Areas
25/10/2010	34.511066	73.014408	0	3	8	6	0	0	2010	10	25	Khyber Pakhtunkhwa
26/10/2010	34.565494	71.477429	0	3	8	6	0	0	2010	10	26	Federally Administered Tribal Areas
26/10/2010	33.708988	73.053857	0	6	14	5	1	0	2010	10	26	Islamabad Capital Territory
27/10/2010	34.565494	71.477429	0	2	14	9	3	0	2010	10	27	Federally Administered Tribal Areas
27/10/2010	33.921926	71.462577	0	3	14	6	2	8	2010	10	27	Khyber Pakhtunkhwa
28/10/2010	30.182125	67.000517	0	2	14	5	4	0	2010	10	28	Balochistan
29/10/2010	34.0803888	71.2243652	0	9	14	13	1	0	2010	10	29	Federally Administered Tribal Areas
30/10/2010	24.893379	67.028061	0	6	2	5	1	0	2010	10	30	Sindh
31/10/2010	33.695975	70.336069	0	1	14	5	3	0	2010	10	31	Federally Administered Tribal Areas
31/10/2010	32.970436	70.285071	0	2	14	5	1	0	2010	10	31	Federally Administered Tribal Areas
31/10/2010	33.695975	70.336069	0	6	14	5	1	0	2010	10	31	Federally Administered Tribal Areas
02/11/2010	34.565494	71.477429	0	3	8	6	0	0	2010	11	0	Federally Administered Tribal Areas
02/11/2010	34.565494	71.477429	0	3	8	6	0	0	2010	11	02	Federally Administered Tribal Areas
02/11/2010	25.377846	68.346304	0	3	19	6	0	0	2010	11	02	Federally Administered Tribal Areas
03/11/2010	33.694214	71.496152	0	3	14	6	1	3	2010	11	02	Sindh
03/11/2010	33.583401	71.433219	0	3	1	6	0	1	2010	11	03	Federally Administered Tribal Areas
03/11/2010	34.416681	71.92459	0	3	8	6	0	0	2010	11	03	Khyber Pakhtunkhwa
03/11/2010	34.009667	71.579994	0	3	2	6	0	0	2010	11	03	Khyber Pakhtunkhwa
03/11/2010	26.243386	68.409092	0	3	19	6	0	0	2010	11	03	Khyber Pakhtunkhwa
04/11/2010	34.574856	71.276081	0	3	9	6	0	0	2010	11	03	Sindh
04/11/2010	27.528896	68.759819	0	3	19	6	0	0	2010	11	04	Federally Administered Tribal Areas
05/11/2010	34.565494	71.477429	0	3	8	6	0	0	2010	11	04	Sindh
05/11/2010	32.984995	70.606944	0	3	8	6	0	0	2010	11	05	Federally Administered Tribal Areas
05/11/2010	33.694214	71.496152	1	3	15	6	96	27	2010	11	05	Khyber Pakhtunkhwa
05/11/2010	34.009667	71.579994	0	3	15	6	3	20	2010	11	05	Federally Administered Tribal Areas
06/11/2010	34.856902	71.429936	0	3	8	6	0	0	2010	11	05	Khyber Pakhtunkhwa
07/11/2010	32.930357	72.855476	0	2	4	5	0	0	2010	11	06	Federally Administered Tribal Areas
07/11/2010	32.998617	70.067081	0	2	14	5	3	0	2010	11	07	Punjab
08/11/2010	32.984995	70.606944	0	6	2	13	0	0	2010	11	07	Federally Administered Tribal Areas
09/11/2010	29.033333	69.15	0	3	14	6	0	2	2010	11	08	Khyber Pakhtunkhwa
09/11/2010	34.565494	71.477429	0	3	8	6	0	0	2010	11	09	Balochistan
09/11/2010	34.565494	71.477429	0	3	8	6	0	0	2010	11	09	Federally Administered Tribal Areas
09/11/2010	34.565494	71.477429	0	3	8	6	0	0	2010	11	09	Federally Administered Tribal Areas
09/11/2010	34.678017	72.745819	0	2	2	5	1	0	2010	11	09	Federally Administered Tribal Areas
09/11/2010	34.811169	72.75225	0	2	2	5	1	0	2010	11	09	Khyber Pakhtunkhwa
10/11/2010	34.574856	71.276081	0	3	8	6	0	0	2010	11	09	Khyber Pakhtunkhwa
10/11/2010	34.574856	71.276081	0	3	14	6	0	0	2010	11	10	Federally Administered Tribal Areas
11/11/2010	33.708988	73.053857	0	3	3	6	15	100	2010	11	10	Federally Administered Tribal Areas
11/11/2010	34.009667	71.579994	0	3	17	6	2	4	2010	11	11	Islamabad Capital Territory
13/11/2010	34.237362	71.721966	0	3	3	6	0	0	2010	11	11	Khyber Pakhtunkhwa
14/11/2010	32.320237	69.859741	1	1	3	6	2	8	2010	11	13	Khyber Pakhtunkhwa
15/11/2010	33.694214	71.496152	0	6	14	5	1	0	2010	11	14	Federally Administered Tribal Areas
15/11/2010	34.565494	71.477429	0	3	8	6	0	0	2010	11	15	Federally Administered Tribal Areas
15/11/2010	34.009667	71.579994	0	3	14	6	2	3	2010	11	15	Khyber Pakhtunkhwa
16/11/2010	33.708988	73.053857	0	3	3	6	0	0	2010	11	16	Islamabad Capital Territory
17/11/2010	30.182125	67.000517	0	3	21	6	0	0	2010	11	17	Balochistan
18/11/2010	31.554606	74.357158	0	2	15	5	0	0	2010	11	18	Punjab
19/11/2010	33.916219	69.919915	0	3	14	6	3	8	2010	11	19	Federally Administered Tribal Areas
19/11/2010	34.009667	71.579994	0	3	19	6	0	0	2010	11	19	Khyber Pakhtunkhwa
20/11/2010	29.10636	67.687177	0	3	21	6	0	0	2010	11	20	Balochistan
20/11/2010	34.0803888	71.2243652	0	3	8	6	0	0	2010	11	20	Federally Administered Tribal Areas
20/11/2010	34.1167788	71.1665154	0	3	8	6	0	0	2010	11	20	Federally Administered Tribal Areas
20/11/2010	34.574856	71.276081	0	6	14	5	0	0	2010	11	20	Federally Administered Tribal Areas
21/11/2010	26.004167	63.060556	0	2	14	5	5	3	2010	11	21	Balochistan
21/11/2010	33.533541	71.057467	0	3	3	6	0	0	2010	11	21	Khyber Pakhtunkhwa
21/11/2010	24.881588	67.017045	0	2	22	5	1	0	2010	11	21	Sindh
22/11/2010	33.9307559	71.4421606	0	2	17	5	2	0	2010	11	22	Khyber Pakhtunkhwa
22/11/2010	35.918091	74.289803	0	1	2	5	0	1	2010	11	22	Gilgit-Baltistan
22/11/2010	34.00161	71.381807	0	3	8	6	0	0	2010	11	22	Khyber Pakhtunkhwa
22/11/2010	24.924121	66.984839	0	3	14	6	2	2	2010	11	22	Sindh
23/11/2010	25.224185	64.62711	0	1	2	5	1	1	2010	11	23	Balochistan
25/11/2010	34.1167788	71.1665154	0	3	8	6	0	0	2010	11	25	Federally Administered Tribal Areas
25/11/2010	34.574856	71.276081	0	3	8	6	0	0	2010	11	25	Federally Administered Tribal Areas
27/11/2010	24.872975	66.987632	0	2	2	5	1	1	2010	11	27	Sindh
27/11/2010	24.99019	67.10063	0	2	2	5	1	0	2010	11	27	Sindh
28/11/2010	34.565494	71.477429	0	3	8	6	0	0	2010	11	28	Federally Administered Tribal Areas
28/11/2010	24.903757	67.052416	0	2	22	5	1	1	2010	11	28	Sindh
29/11/2010	34.565494	71.477429	0	2	14	5	0	0	2010	11	29	Federally Administered Tribal Areas
29/11/2010	24.893379	67.028061	0	2	14	5	1	0	2010	11	29	Sindh
29/11/2010	34.1167788	71.1665154	0	3	19	6	0	0	2010	11	29	Federally Administered Tribal Areas
30/11/2010	24.893379	67.028061	0	6	4	13	0	2	2010	11	30	Sindh
30/11/2010	29.037681	66.581497	0	1	2	6	0	1	2010	11	30	Balochistan
03/12/2010	34.565494	71.477429	0	3	8	6	0	0	2010	12	03	Federally Administered Tribal Areas
04/12/2010	24.893379	67.028061	0	3	19	6	0	0	2010	12	04	Sindh
04/12/2010	34.1167788	71.1665154	0	3	14	6	0	0	2010	12	04	Federally Administered Tribal Areas
04/12/2010	34.1167788	71.1665154	0	3	8	6	0	0	2010	12	04	Federally Administered Tribal Areas
04/12/2010	34.0803888	71.2243652	0	3	2	6	0	0	2010	12	04	Federally Administered Tribal Areas
05/12/2010	34.574856	71.276081	0	3	8	6	0	0	2010	12	05	Federally Administered Tribal Areas
05/12/2010	34.856902	71.429936	0	3	8	6	0	0	2010	12	05	Federally Administered Tribal Areas
06/12/2010	33.9252009	71.4573956	0	6	3	13	0	0	2010	12	06	Khyber Pakhtunkhwa
06/12/2010	34.565494	71.477429	1	3	14	6	52	60	2010	12	06	Federally Administered Tribal Areas
06/12/2010	34.009667	71.579994	0	3	8	6	0	0	2010	12	06	Khyber Pakhtunkhwa
07/12/2010	30.182125	67.000517	1	1	2	6	2	9	2010	12	07	Balochistan
07/12/2010	32.320237	69.859741	0	3	4	6	0	0	2010	12	07	Federally Administered Tribal Areas
07/12/2010	32.320237	69.859741	0	6	14	13	0	0	2010	12	07	Federally Administered Tribal Areas
08/12/2010	26.964096	64.093227	0	2	14	5	3	1	2010	12	08	Balochistan
08/12/2010	34.565494	71.477429	0	3	8	6	0	0	2010	12	08	Federally Administered Tribal Areas
08/12/2010	34.565494	71.477429	0	3	8	6	0	0	2010	12	08	Federally Administered Tribal Areas
08/12/2010	34.565494	71.477429	0	3	8	6	0	0	2010	12	08	Federally Administered Tribal Areas
08/12/2010	33.533541	71.057467	0	6	8	13	0	0	2010	12	08	Khyber Pakhtunkhwa
08/12/2010	33.583401	71.433219	1	3	19	6	20	20	2010	12	08	Khyber Pakhtunkhwa
10/12/2010	29.10636	67.687177	0	6	3	13	0	0	2010	12	10	Balochistan
10/12/2010	33.533541	71.057467	1	3	1	6	14	16	2010	12	10	Khyber Pakhtunkhwa
11/12/2010	33.583401	71.433219	0	3	14	6	0	0	2010	12	11	Khyber Pakhtunkhwa
13/12/2010	34.009667	71.579994	0	3	8	6	2	1	2010	12	13	Khyber Pakhtunkhwa
14/12/2010	27.81872	66.659656	0	2	10	5	1	0	2010	12	14	Balochistan
14/12/2010	28.630806	69.186259	0	3	19	6	0	0	2010	12	14	Balochistan
14/12/2010	26.004167	63.060556	0	6	14	5	2	0	2010	12	14	Balochistan
14/12/2010	33.9252009	71.4573956	0	9	4	13	1	0	2010	12	14	Khyber Pakhtunkhwa
14/12/2010	34.1167788	71.1665154	0	3	8	6	0	0	2010	12	14	Federally Administered Tribal Areas
14/12/2010	34.574856	71.276081	0	3	8	6	0	0	2010	12	14	Federally Administered Tribal Areas
14/12/2010	34.574856	71.276081	0	3	8	6	0	0	2010	12	14	Federally Administered Tribal Areas
14/12/2010	34.574856	71.276081	0	3	14	6	0	0	2010	12	14	Federally Administered Tribal Areas
14/12/2010	32.905325	70.72845	0	3	8	6	0	0	2010	12	14	Khyber Pakhtunkhwa
14/12/2010	33.583401	71.433219	0	3	1	6	0	9	2010	12	14	Khyber Pakhtunkhwa
14/12/2010	34.009667	71.579994	0	2	15	5	3	1	2010	12	14	Khyber Pakhtunkhwa
15/12/2010	34.009667	71.579994	0	3	8	6	0	0	2010	12	15	Khyber Pakhtunkhwa
16/12/2010	34.009667	71.579994	0	3	14	6	1	25	2010	12	16	Khyber Pakhtunkhwa
17/12/2010	27.938748	68.659903	0	3	15	6	1	4	2010	12	17	Sindh
17/12/2010	33.533541	71.057467	0	3	14	6	6	8	2010	12	17	Khyber Pakhtunkhwa
20/12/2010	25.388166	63.109067	0	6	14	5	0	0	2010	12	20	Balochistan
20/12/2010	33.697271	71.144852	0	6	14	5	0	0	2010	12	20	Federally Administered Tribal Areas
21/12/2010	26.004167	63.060556	0	6	14	5	1	0	2010	12	21	Balochistan
21/12/2010	28.492443	66.262208	0	6	15	5	0	0	2010	12	21	Balochistan
21/12/2010	25.388166	63.109067	0	6	12	13	0	0	2010	12	21	Balochistan
22/12/2010	33.9252009	71.4573956	0	6	17	5	1	0	2010	12	22	Khyber Pakhtunkhwa
22/12/2010	34.574856	71.276081	0	3	1	6	1	3	2010	12	22	Federally Administered Tribal Areas
22/12/2010	33.697271	71.144852	0	6	14	13	0	0	2010	12	22	Federally Administered Tribal Areas
23/12/2010	30.367173	68.596216	0	2	8	5	1	0	2010	12	23	Balochistan
24/12/2010	34.009667	71.579994	0	3	8	6	0	2	2010	12	24	Khyber Pakhtunkhwa
25/12/2010	34.856902	71.429936	1	3	14	6	48	72	2010	12	25	Federally Administered Tribal Areas
25/12/2010	33.533541	71.057467	0	3	14	6	0	3	2010	12	25	Khyber Pakhtunkhwa
26/12/2010	34.565494	71.477429	0	1	4	6	1	2	2010	12	26	Federally Administered Tribal Areas
26/12/2010	33.921926	71.462577	0	6	1	13	0	0	2010	12	26	Khyber Pakhtunkhwa
26/12/2010	33.921926	71.462577	0	6	17	13	0	0	2010	12	26	Khyber Pakhtunkhwa
26/12/2010	33.921926	71.462577	0	6	17	13	0	0	2010	12	26	Khyber Pakhtunkhwa
26/12/2010	33.921926	71.462577	0	6	14	13	0	0	2010	12	26	Khyber Pakhtunkhwa
26/12/2010	27.81872	66.659656	0	1	2	5	2	0	2010	12	26	Balochistan
27/12/2010	24.893379	67.028061	0	2	22	5	1	0	2010	12	27	Sindh
27/12/2010	24.893379	67.028061	0	2	22	5	1	1	2010	12	27	Sindh
27/12/2010	24.893379	67.028061	0	2	17	5	1	0	2010	12	27	Sindh
28/12/2010	24.900289	67.013694	0	2	14	5	1	0	2010	12	28	Sindh
28/12/2010	24.893379	67.028061	0	3	8	6	0	16	2010	12	28	Sindh
30/12/2010	26.826857	67.954107	0	2	2	5	3	0	2010	12	30	Sindh
30/12/2010	25.523033	69.012589	0	9	10	13	0	0	2010	12	30	Sindh
03/01/2011	33.697271	71.144852	0	2	14	9	0	1	2011	01	03	Federally Administered Tribal Areas
03/01/2011	24.916667	67.033333	0	1	2	5	1	0	2011	01	03	Sindh
04/01/2011	26.004167	63.060556	0	3	8	6	0	5	2011	01	04	Balochistan
04/01/2011	33.695975	70.336069	0	3	9	6	0	1	2011	01	04	Federally Administered Tribal Areas
04/01/2011	33.708988	73.053857	0	1	2	5	1	0	2011	01	04	Islamabad Capital Territory
04/01/2011	24.893379	67.028061	0	2	17	5	1	0	2011	01	04	Sindh
06/01/2011	30.182125	67.000517	0	3	21	6	0	0	2011	01	06	Balochistan
06/01/2011	34.266864	72.025573	0	2	2	5	1	0	2011	01	06	Khyber Pakhtunkhwa
06/01/2011	34.009667	71.579994	0	3	2	6	0	1	2011	01	06	Khyber Pakhtunkhwa
06/01/2011	34.1167788	71.1665154	0	6	4	5	4	0	2011	01	06	Federally Administered Tribal Areas
08/01/2011	33.8587273	71.5067482	0	2	14	9	2	0	2011	01	08	Khyber Pakhtunkhwa
08/01/2011	34.148181	71.730028	0	3	1	6	0	1	2011	01	08	Khyber Pakhtunkhwa
08/01/2011	24.893718	67.050927	0	1	2	5	1	0	2011	01	08	Sindh
08/01/2011	24.893379	67.028061	0	3	19	6	0	0	2011	01	08	Sindh
09/01/2011	28.630806	69.186259	0	3	21	6	0	0	2011	01	09	Balochistan
09/01/2011	28.630806	69.186259	0	3	21	6	0	0	2011	01	09	Balochistan
09/01/2011	28.630806	69.186259	0	3	21	6	0	0	2011	01	09	Balochistan
09/01/2011	28.630806	69.186259	0	3	21	6	0	0	2011	01	09	Balochistan
09/01/2011	28.630806	69.186259	0	3	21	6	0	0	2011	01	09	Balochistan
09/01/2011	28.630806	69.186259	0	3	21	6	0	0	2011	01	09	Balochistan
10/01/2011	34.0803888	71.2243652	0	3	8	6	0	0	2011	01	10	Federally Administered Tribal Areas
10/01/2011	34.0803888	71.2243652	0	3	8	6	0	0	2011	01	10	Federally Administered Tribal Areas
11/01/2011	28.340071	68.188997	0	2	3	5	1	0	2011	01	11	Balochistan
11/01/2011	26.964096	64.093227	0	2	1	5	3	2	2011	01	11	Balochistan
11/01/2011	28.958596	69.393981	0	3	21	6	0	0	2011	01	11	Balochistan
11/01/2011	28.458421	68.133223	0	6	12	13	0	0	2011	01	11	Balochistan
11/01/2011	34.856902	71.429936	0	3	14	6	0	7	2011	01	11	Federally Administered Tribal Areas
11/01/2011	33.533541	71.057467	0	2	14	5	3	0	2011	01	11	Khyber Pakhtunkhwa
12/01/2011	34.009667	71.579994	0	3	8	6	2	7	2011	01	12	Khyber Pakhtunkhwa
12/01/2011	34.009667	71.579994	0	3	21	6	0	0	2011	01	12	Khyber Pakhtunkhwa
13/01/2011	32.974638	70.14558	0	3	14	6	5	6	2011	01	13	Federally Administered Tribal Areas
13/01/2011	34.009667	71.579994	0	1	14	5	1	1	2011	01	13	Khyber Pakhtunkhwa
13/01/2011	24.893379	67.028061	0	2	1	5	1	0	2011	01	13	Sindh
13/01/2011	24.903757	67.052416	0	2	10	5	1	0	2011	01	13	Sindh
14/01/2011	28.547657	68.218994	0	3	21	6	0	0	2011	01	14	Balochistan
14/01/2011	28.340071	68.188997	0	3	21	6	0	0	2011	01	14	Balochistan
14/01/2011	28.630806	69.186259	0	3	21	6	0	0	2011	01	14	Balochistan
14/01/2011	34.565494	71.477429	0	3	8	6	0	0	2011	01	14	Federally Administered Tribal Areas
14/01/2011	33.533541	71.057467	0	3	3	6	6	0	2011	01	14	Khyber Pakhtunkhwa
14/01/2011	33.583401	71.433219	1	3	14	6	1	0	2011	01	14	Khyber Pakhtunkhwa
15/01/2011	32.906338	69.747222	0	6	14	5	2	0	2011	01	15	Balochistan
15/01/2011	28.458421	68.133223	0	3	21	6	0	0	2011	01	15	Balochistan
15/01/2011	30.182125	67.000517	0	2	2	5	1	0	2011	01	15	Balochistan
15/01/2011	30.182125	67.000517	0	2	1	5	2	0	2011	01	15	Federally Administered Tribal Areas
15/01/2011	34.565494	71.477429	0	3	8	6	0	0	2011	01	15	Khyber Pakhtunkhwa
15/01/2011	34.009667	71.579994	0	3	21	6	0	0	2011	01	16	Balochistan
16/01/2011	29.033333	69.15	0	3	21	6	0	0	2011	01	17	Federally Administered Tribal Areas
17/01/2011	34.565494	71.477429	0	3	1	6	0	0	2011	01	17	Khyber Pakhtunkhwa
17/01/2011	33.533541	71.057467	0	3	19	6	17	11	2011	01	18	Khyber Pakhtunkhwa
18/01/2011	33.533541	71.057467	0	2	14	5	4	0	2011	01	19	Federally Administered Tribal Areas
19/01/2011	33.695975	70.336069	0	6	14	13	0	0	2011	01	19	Federally Administered Tribal Areas
19/01/2011	33.697271	71.144852	0	6	14	13	0	0	2011	01	19	Khyber Pakhtunkhwa
19/01/2011	34.009667	71.579994	0	3	8	6	1	11	2011	01	19	Sindh
19/01/2011	24.850215	67.065449	0	2	14	5	1	0	2011	01	20	Federally Administered Tribal Areas
20/01/2011	33.697271	71.144852	0	2	3	5	1	0	2011	01	20	Khyber Pakhtunkhwa
20/01/2011	33.583401	71.433219	0	6	1	5	6	1	2011	01	20	Sindh
20/01/2011	28.432072	69.58089	0	3	21	6	0	0	2011	01	21	Federally Administered Tribal Areas
21/01/2011	34.565494	71.477429	0	2	14	5	0	2	2011	01	21	Sindh
21/01/2011	24.893379	67.028061	0	2	2	5	2	0	2011	01	23	Balochistan
23/01/2011	28.458421	68.133223	0	3	19	6	0	0	2011	01	23	Khyber Pakhtunkhwa
23/01/2011	33.921926	71.462577	0	3	2	6	0	1	2011	01	23	Khyber Pakhtunkhwa
23/01/2011	33.921926	71.462577	0	3	16	6	0	0	2011	01	23	Khyber Pakhtunkhwa
23/01/2011	33.921926	71.462577	0	3	2	6	0	0	2011	01	23	Khyber Pakhtunkhwa
23/01/2011	33.533541	71.057467	0	2	14	5	3	4	2011	01	24	Balochistan
24/01/2011	28.630806	69.186259	0	3	21	6	0	0	2011	01	24	Federally Administered Tribal Areas
24/01/2011	34.1167788	71.1665154	0	3	8	6	0	0	2011	01	25	Balochistan
25/01/2011	29.610454	66.922164	0	2	12	5	2	0	2011	01	25	Federally Administered Tribal Areas
25/01/2011	33.694214	71.496152	0	1	17	5	1	0	2011	01	25	Khyber Pakhtunkhwa
25/01/2011	35.202293	71.873006	0	1	2	5	1	4	2011	01	25	Punjab
25/01/2011	31.554606	74.357158	1	3	14	6	11	70	2011	01	25	Sindh
25/01/2011	24.893379	67.028061	1	3	19	6	4	7	2011	01	0	Federally Administered Tribal Areas
26/01/2011	29.033333	69.15	0	3	19	6	0	0	2011	01	26	Balochistan
26/01/2011	32.320237	69.859741	0	3	8	6	0	0	2011	01	26	Federally Administered Tribal Areas
27/01/2011	30.182125	67.000517	0	3	14	6	2	8	2011	01	27	Balochistan
27/01/2011	32.320237	69.859741	0	3	8	6	0	0	2011	01	27	Federally Administered Tribal Areas
27/01/2011	34.009667	71.579994	0	1	3	6	0	1	2011	01	27	Khyber Pakhtunkhwa
27/01/2011	34.148181	71.730028	0	3	8	6	0	0	2011	01	27	Khyber Pakhtunkhwa
27/01/2011	24.893379	67.028061	0	2	22	5	1	0	2011	01	27	Sindh
28/01/2011	29.033333	69.15	0	3	21	6	0	0	2011	01	28	Balochistan
28/01/2011	28.958596	69.393981	0	3	21	6	0	0	2011	01	28	Balochistan
28/01/2011	34.1167788	71.1665154	0	6	17	13	1	0	2011	01	28	Federally Administered Tribal Areas
29/01/2011	33.694214	71.496152	1	3	4	6	4	14	2011	01	29	Federally Administered Tribal Areas
29/01/2011	34.009667	71.579994	1	3	19	6	0	5	2011	01	29	Khyber Pakhtunkhwa
29/01/2011	30.182125	67.000517	0	1	3	6	4	6	2011	01	29	Balochistan
29/01/2011	33.583401	71.433219	0	3	16	6	0	0	2011	01	29	Khyber Pakhtunkhwa
29/01/2011	34.95262	72.331113	0	3	14	6	0	0	2011	01	29	Khyber Pakhtunkhwa
29/01/2011	28.629159	68.616381	0	3	19	6	0	0	2011	01	29	Balochistan
30/01/2011	33.695975	70.336069	0	9	14	13	0	8	2011	01	30	Federally Administered Tribal Areas
31/01/2011	34.009667	71.579994	1	1	3	6	6	12	2011	01	31	Khyber Pakhtunkhwa
31/01/2011	24.903757	67.052416	0	2	3	5	1	0	2011	01	31	Sindh
01/02/2011	34.009667	71.579994	0	3	8	6	0	0	2011	02	01	Khyber Pakhtunkhwa
01/02/2011	24.893379	67.028061	0	2	2	5	1	0	2011	02	01	Sindh
01/02/2011	24.893379	67.028061	0	2	2	5	1	0	2011	02	01	Sindh
01/02/2011	34.009667	71.579994	0	3	8	6	0	0	2011	02	01	Khyber Pakhtunkhwa
02/02/2011	28.340071	68.188997	0	3	21	6	0	0	2011	02	02	Balochistan
02/02/2011	30.182125	67.000517	0	3	21	6	0	0	2011	02	02	Balochistan
03/02/2011	32.988889	70.021944	0	3	8	6	0	0	2011	02	03	Federally Administered Tribal Areas
03/02/2011	31.554606	74.357158	0	3	14	6	2	12	2011	02	03	Punjab
03/02/2011	25.377846	68.346304	0	1	14	5	1	0	2011	02	03	Sindh
04/02/2011	29.140991	69.096085	0	3	21	6	0	0	2011	02	04	Balochistan
04/02/2011	28.340071	68.188997	0	2	1	5	2	3	2011	02	04	Balochistan
04/02/2011	24.95	66.966667	0	2	2	5	1	0	2011	02	04	Sindh
05/02/2011	29.422853	67.603941	0	1	3	5	0	0	2011	02	05	Balochistan
05/02/2011	34.0803888	71.2243652	0	3	14	6	3	2	2011	02	05	Federally Administered Tribal Areas
05/02/2011	33.111907	71.103194	0	2	14	5	4	0	2011	02	05	Khyber Pakhtunkhwa
05/02/2011	33.583401	71.433219	0	2	2	5	0	3	2011	02	05	Khyber Pakhtunkhwa
06/02/2011	29.10636	67.687177	0	3	21	6	0	0	2011	02	06	Balochistan
06/02/2011	29.10636	67.687177	0	3	21	6	0	0	2011	02	06	Balochistan
06/02/2011	25.033647	66.881224	0	3	14	6	0	11	2011	02	06	Balochistan
06/02/2011	28.340071	68.188997	0	3	1	6	0	0	2011	02	06	Balochistan
06/02/2011	30.182125	67.000517	0	2	14	5	1	0	2011	02	06	Balochistan
06/02/2011	33.531651	71.062281	0	3	14	6	0	0	2011	02	06	Khyber Pakhtunkhwa
07/02/2011	34.416681	71.92459	0	3	1	6	0	0	2011	02	07	Khyber Pakhtunkhwa
